timestamp,symbol,from_state,to_state,reason,regime,price,center_price,drift_count,layer_count
2025-03-31T18:35:00+00:00,SPX,IDLE,ABORT,Regime turned TREND_UP.,TREND_UP,5596.19,,0,0
2025-04-01T19:30:00+00:00,SPX,ABORT,IDLE,Range conditions returned after abort.,RANGE,5614.64,5565.0,0,0
2025-04-02T14:05:00+00:00,SPX,IDLE,ACTIVE_CENTERED,Entered range corridor.,RANGE,5611.97,5605.0,0,1
2025-04-02T14:15:00+00:00,SPX,ACTIVE_CENTERED,DRIFTING,Price moved outside the tolerance band.,RANGE,5623.31,5605.0,1,1
2025-04-02T14:50:00+00:00,SPX,DRIFTING,REBUILD,Drift persisted and rebuild cooldown passed.,RANGE,5634.56,5610.0,8,1
2025-04-02T14:55:00+00:00,SPX,REBUILD,ACTIVE_CENTERED,Rebuilt corridor around the new center.,NEUTRAL,5642.7,5615.0,0,1
2025-04-02T15:00:00+00:00,SPX,ACTIVE_CENTERED,DRIFTING,Price moved outside the tolerance band.,NEUTRAL,5641.01,5615.0,1,1
2025-04-02T15:10:00+00:00,SPX,DRIFTING,ACTIVE_CENTERED,Price returned to the center band.,NEUTRAL,5633.26,5620.0,0,1
2025-04-02T15:15:00+00:00,SPX,ACTIVE_CENTERED,DRIFTING,Price moved outside the tolerance band.,NEUTRAL,5639.65,5620.0,1,1
2025-04-02T15:30:00+00:00,SPX,DRIFTING,ABORT,Regime turned TREND_UP.,TREND_UP,5658.5,5620.0,3,1
2025-04-02T18:40:00+00:00,SPX,ABORT,IDLE,Range conditions returned after abort.,RANGE,5654.92,5625.0,0,0
2025-04-03T13:30:00+00:00,SPX,IDLE,ABORT,Regime turned TREND_DOWN.,TREND_DOWN,5494.35,5625.0,0,0
2025-04-03T19:05:00+00:00,SPX,ABORT,IDLE,Range conditions returned after abort.,RANGE,5434.96,5655.0,0,0
2025-04-03T19:35:00+00:00,SPX,IDLE,ABORT,Regime turned TREND_DOWN.,TREND_DOWN,5407.42,5655.0,0,0
2025-04-15T15:00:00+00:00,SPX,ABORT,IDLE,Range conditions returned after abort.,RANGE,5431.9,5440.0,0,0
2025-04-15T15:30:00+00:00,SPX,IDLE,ACTIVE_CENTERED,Entered range corridor.,RANGE,5424.04,5430.0,0,1
2025-04-15T16:55:00+00:00,SPX,ACTIVE_CENTERED,DRIFTING,Price moved outside the tolerance band.,RANGE,5407.99,5425.0,1,2
